,Unnamed: 0,id,raw_text,mentions_location,text,relevant,mentions_impact,tokens,locations
381,1065,644522715236315136,Lv 949 Östmark-Kristinefors (Trafikstörning): Vägen avstängd pga översvämning. Störning ca 500 m… http://t.co/pNmvFnpt6U #Väg #trafikP4,1,lv östmarkkristinefors traffic disturbance the road closed flooding disturbance m… väg trafikp,1,1,"[{'entity': 'PER', 'score': 0.7669329, 'index': 5, 'word': 'Östmark', 'start': 7, 'end': 10}, {'entity': 'LOC', 'score': 0.9989354, 'index': 8, 'word': 'Kristinefors', 'start': 15, 'end': 23}]","{'Kristinefors': {'ner_score': 0.9989354, 'swedish_loc_info': {'place_id': 44465439, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3684653509, 'boundingbox': ['58.7908492', '58.7909492', '15.3819085', '15.3820085'], 'lat': '58.7908992', 'lon': '15.3819585', 'display_name': 'Kristinefors, Motala kommun, Östergötland County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.30999999999999994, 'extratags': {}}}}"
382,1066,644521328234491904,Lv 949 Östmark-Kristinefors (Trafikstörning): Vägen avstängd pga översvämning. Störning ca 500 m… http://t.co/bJxlGC9XC9 #Väg #trafikP4,1,lv östmarkkristinefors traffic disturbance the road closed flooding disturbance m… väg trafikp,1,1,"[{'entity': 'PER', 'score': 0.7669329, 'index': 5, 'word': 'Östmark', 'start': 7, 'end': 10}, {'entity': 'LOC', 'score': 0.9989354, 'index': 8, 'word': 'Kristinefors', 'start': 15, 'end': 23}]","{'Kristinefors': {'ner_score': 0.9989354, 'swedish_loc_info': {'place_id': 44465439, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3684653509, 'boundingbox': ['58.7908492', '58.7909492', '15.3819085', '15.3820085'], 'lat': '58.7908992', 'lon': '15.3819585', 'display_name': 'Kristinefors, Motala kommun, Östergötland County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.30999999999999994, 'extratags': {}}}}"
383,1068,644507741403246592,Lv 653 Olebyn-Ottebols gård (Trafikstörning): Vägen avstängd pga översvämning. Störning http://t.co/n91rjOXalS #Väg #trafikP4,1,lv olebynottebols gård traffic disruption road closed flooding disruption road trafficp,1,1,"[{'entity': 'LOC', 'score': 0.93032813, 'index': 5, 'word': 'Olebyn', 'start': 7, 'end': 10}, {'entity': 'LOC', 'score': 0.9975979, 'index': 8, 'word': 'Ottebols', 'start': 14, 'end': 17}, {'entity': 'LOC', 'score': 0.9913747, 'index': 11, 'word': 'gård', 'start': 23, 'end': 27}]","{'Olebyn': {'ner_score': 0.93032813, 'swedish_loc_info': {'place_id': 78163016, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7472691315, 'boundingbox': ['59.2526901', '59.2926901', '12.6392889', '12.6792889'], 'lat': '59.2726901', 'lon': '12.6592889', 'display_name': 'Olebyn, Säffle kommun, Värmland County, 661 96, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.36, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {}}}, 'Ottebols': {'ner_score': 0.9975979, 'swedish_loc_info': {'place_id': 77935750, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7477050539, 'boundingbox': ['59.6956583', '59.7356583', '12.4110281', '12.4510281'], 'lat': '59.7156583', 'lon': '12.4310281', 'display_name': 'Ottebols gård, Arvika kommun, Värmland County, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.35, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {}}}, 'gård': {'ner_score': 0.9913747, 'swedish_loc_info': {'place_id': 78265573, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7483546678, 'boundingbox': ['58.0670927', '58.0671927', '12.2132898', '12.2133898'], 'lat': '58.0671427', 'lon': '12.2133398', 'display_name': 'Gård, Nygård, Lilla Edets kommun, Västra Götaland County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.29999999999999993, 'extratags': {}}}}"
384,1070,644475818765352960,"Ovädret Henri har inte lämnat Västsverige
http://t.co/vuUwdjxLe3
#väder #oväder #henri http://t.co/X1hAP2N07H",0,storm henri left west sweden weather storm henri,1,0,"[{'entity': 'PER', 'score': 0.9789837, 'index': 3, 'word': 'Henri', 'start': 8, 'end': 13}, {'entity': 'LOC', 'score': 0.9994466, 'index': 7, 'word': 'Västsverige', 'start': 30, 'end': 41}]","{'Västsverige': {'ner_score': 0.9994466, 'swedish_loc_info': {'place_id': 59913271, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5457896559, 'boundingbox': ['57.4290411', '57.4291411', '11.9651516', '11.9652516'], 'lat': '57.4290911', 'lon': '11.9652016', 'display_name': 'NärNaturen-VästSverige AB, 69, Bueråsvägen, Norra Hagen, Onsala kyrkby, Kungsbacka kommun, Halland County, 439 91, Sweden', 'class': 'office', 'type': 'company', 'importance': 0.10010000000000001, 'extratags': {}}}}"
385,1072,644474903068995584,"Lv 957 Bänteby-Hallerud (Trafikstörning): Vägskador, översvämning. Störning http://t.co/PaGEWVinX1 #Väg #trafikP4",1,lv bäntebyhallerud traffic disruption road damage flooding disruption road trafficp,1,1,"[{'entity': 'LOC', 'score': 0.52376944, 'index': 5, 'word': 'Bänteby', 'start': 7, 'end': 8}, {'entity': 'LOC', 'score': 0.59075576, 'index': 9, 'word': 'Hallerud', 'start': 15, 'end': 20}]","{'Bänteby': {'ner_score': 0.52376944, 'swedish_loc_info': {'place_id': 3728812, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 476281670, 'boundingbox': ['60.5635926', '60.5636926', '13.0840325', '13.0841325'], 'lat': '60.5636426', 'lon': '13.0840825', 'display_name': 'Bänteby, Dalby distrikt, Torsby kommun, Värmland County, 680 60, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.30999999999999994, 'extratags': {}}}, 'Hallerud': {'ner_score': 0.59075576, 'swedish_loc_info': {'place_id': 78506687, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7492381282, 'boundingbox': ['58.743148', '58.783148', '14.3581456', '14.3981456'], 'lat': '58.763148', 'lon': '14.3781456', 'display_name': 'Hallerud, Töreboda kommun, Västra Götaland County, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.36, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {}}}}"
386,1073,644473765682745344,"Lv 1051 Gamla Fjällvägen Sälen V-Sälen (Trafikstörning): Vägen stängd, översvämning. Störning http://t.co/2G0Pimq8MK #Väg #trafikP4",1,lv gamla fjällvägen sälen vsälen traffic disruption road closed flooding disruption road trafficp,1,1,"[{'entity': 'LOC', 'score': 0.9980515, 'index': 5, 'word': 'Gamla', 'start': 8, 'end': 13}, {'entity': 'LOC', 'score': 0.9990006, 'index': 6, 'word': 'Fjällvägen', 'start': 14, 'end': 19}, {'entity': 'LOC', 'score': 0.6990937, 'index': 8, 'word': 'Sälen', 'start': 25, 'end': 30}, {'entity': 'LOC', 'score': 0.99734396, 'index': 11, 'word': 'Sälen', 'start': 33, 'end': 38}]","{'Gamla': {'ner_score': 0.9980515, 'swedish_loc_info': {'place_id': 77860004, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7439977603, 'boundingbox': ['58.5750963', '58.5751963', '15.7800996', '15.7801996'], 'lat': '58.5751463', 'lon': '15.7801496', 'display_name': 'Gamla, Norrköpings kommun, Östergötland County, 617 90, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.30999999999999994, 'extratags': {}}}, 'Fjällvägen': {'ner_score': 0.9990006, 'swedish_loc_info': {'place_id': 111062078, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 26752737, 'boundingbox': ['59.42459', '59.4260338', '17.9343569', '17.9358183'], 'lat': '59.4252043', 'lon': '17.9351294', 'display_name': 'Fjällvägen, Töjnan, Tureberg, Sollentuna kommun, Stockholm County, 191 46, Sweden', 'class': 'highway', 'type': 'residential', 'importance': 0.21, 'extratags': {'abutters': 'residential', 'maxspeed': '30'}}}, 'Sälen': {'ner_score': 0.99734396, 'swedish_loc_info': {'place_id': 638331, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 250497679, 'boundingbox': ['61.1157237', '61.1957237', '13.2294088', '13.3094088'], 'lat': '61.1557237', 'lon': '13.2694088', 'display_name': 'Sälen, Malung-Sälens kommun, Dalarna County, Sweden', 'class': 'place', 'type': 'town', 'importance': 0.5075579691979872, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_town.p.20.png', 'extratags': {'wikidata': 'Q1011739', 'wikipedia': 'sv:Sälen', 'population': '765', 'ref:se:scb': '6784', 'description:en': ""Sweden's largest ski resort area and the start of the Vasaloppet cross-country ski race."", 'ref:se:pts:postort': 'SÄLEN'}}}}"
387,1074,644473393262297088,"Lv 957 Bänteby-Hallerud (SOS): Vägskador, översvämning. Störning http://t.co/OPVlsL9hrX #Övrigt #trafikP4",1,lv bäntebyhallerud sos road damage flooding disruption other trafficp,1,1,"[{'entity': 'PER', 'score': 0.55595124, 'index': 5, 'word': 'Bänteby', 'start': 7, 'end': 8}, {'entity': 'PER', 'score': 0.91978467, 'index': 9, 'word': 'Hallerud', 'start': 15, 'end': 20}]",{}
388,1076,644468350018387968,"Lv 501 Riksgränsen vid Hulabäcksröset-Väng (Trafikstörning): Vägen stängd, översvämning. Störning http://t.co/7rfGx9s0XE #Väg #trafikP4",1,lv riksgränsen hulabäcksrösetväng traffic disruption road closed flooding disruption road trafficp,1,1,"[{'entity': 'LOC', 'score': 0.9757159, 'index': 4, 'word': 'Riksgränsen', 'start': 7, 'end': 18}, {'entity': 'LOC', 'score': 0.5743723, 'index': 6, 'word': 'Hulabäcksröset', 'start': 23, 'end': 26}]","{'Riksgränsen': {'ner_score': 0.9757159, 'swedish_loc_info': {'place_id': 3049766, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 381097479, 'boundingbox': ['68.4265675', '68.4266675', '18.1206693', '18.1207693'], 'lat': '68.4266175', 'lon': '18.1207193', 'display_name': 'Riksgränsen, Rallarvägen, Riksgränsen, Kiruna kommun, Norrbotten County, 981 94, Sweden', 'class': 'railway', 'type': 'halt', 'importance': 0.3792995550804913, 'extratags': {'train': 'yes', 'wikidata': 'Q211486', 'wikipedia': 'en:Riksgränsen Station', 'public_transport': 'stop_position'}}}, 'Hulabäcksröset': {'ner_score': 0.5743723, 'swedish_loc_info': {}}}"
389,1077,644467662827978752,Skulle DRs #radioapp virke på din mobil - så tryk på Drama &amp; Bog og lyt til  vores nyeste drama STORMFLOD #radiodrama http://t.co/ZY7ZONUjw7,0,should drs radioapp work mobile  press drama amp book listen newest drama stormflod radiodrama,1,0,[],{}
390,1078,644466845274128384,Lv 960 Röjdåfors-Bjurberget (Trafikstörning): Vägen avstängd pga översvämning. Störning http://t.co/VnVv9aPta7 #Väg #trafikP4,1,lv röjdåforsbjurberget traffic disturbance the road closed flooding disruption road trafficp,1,1,"[{'entity': 'LOC', 'score': 0.8436851, 'index': 4, 'word': 'Röjdåfors', 'start': 7, 'end': 9}, {'entity': 'LOC', 'score': 0.9996573, 'index': 9, 'word': 'Bjurberget', 'start': 17, 'end': 21}]","{'Röjdåfors': {'ner_score': 0.8436851, 'swedish_loc_info': {'place_id': 78670462, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7488290024, 'boundingbox': ['60.3687396', '60.4087396', '12.6325604', '12.6725604'], 'lat': '60.3887396', 'lon': '12.6525604', 'display_name': 'Röjdåfors, Östmark distrikt, Torsby kommun, Värmland County, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.36, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {}}}, 'Bjurberget': {'ner_score': 0.9996573, 'swedish_loc_info': {'place_id': 3601393, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 463183851, 'boundingbox': ['60.5632081', '60.5633081', '12.7282063', '12.7283063'], 'lat': '60.5632581', 'lon': '12.7282563', 'display_name': 'Bjurberget, Södra Finnskoga distrikt, Torsby kommun, Värmland County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.30999999999999994, 'extratags': {}}}}"
391,1081,644458262738374656,Lite översvämning men vi chansar http://t.co/KsHiPBTAVs,0,bit flood well chance,1,0,[],{}
392,1091,1026884733228265472,"Klimatkrisen kommer inte betraktas som en kris innan folk faktiskt dör i värmeböljor, brinner upp i skogsbränder eller drunknar i översvämningar. Innan dess är det bara en valfråga bland andra. Klimat eller genuspedagogik i förskolan? Klimat eller RUT-avdrag för hemlarm?",0,the climate crisis considered crisis people actually die heat waves burn forest fires drown floods before that election issue others climate gender pedagogy preschool climate rut deduction home alarm,1,0,"[{'entity': 'TME', 'score': 0.9991473, 'index': 29, 'word': 'Innan', 'start': 146, 'end': 151}, {'entity': 'TME', 'score': 0.99921083, 'index': 30, 'word': 'dess', 'start': 152, 'end': 156}]",{}
393,1092,1026872978145980417,Tusentals djur lider efter våldsamma översvämningar i Costa Rica https://t.co/1ryohknhBR,0,thousands animals suffer violent floods costa rica,1,1,"[{'entity': 'LOC', 'score': 0.99923646, 'index': 8, 'word': 'Costa', 'start': 54, 'end': 59}, {'entity': 'LOC', 'score': 0.99907875, 'index': 9, 'word': 'Rica', 'start': 60, 'end': 64}]","{'Costa': {'ner_score': 0.99923646, 'swedish_loc_info': {}}, 'Rica': {'ner_score': 0.99907875, 'swedish_loc_info': {}}}"
394,1099,1026840737013485568,Översvämning återigen https://t.co/ouAxRWgjGD #karlskoga,1,flooding karlskoga,1,0,[],{}
395,1105,1026796802190843904,"När torkan gjort slut på vattnet eller hällregnet skapat översvämningar. När världens länder krisar, flyktingarna mångdubblas och allt färre ställen på jorden är beboeliga. Allt för att vi inte hanterat klimatet.

Då.

Då ska våra barn iallafall kunna multiplikation. https://t.co/uhEYmz98Qh",0,when drought run water torrential rain created floods when countries world crisis refugees multiply fewer fewer places earth habitable all didnt manage climate then then children know multiplication,1,0,[],{}
396,1110,1026747053009920000,Nu ska riskträden vid Olof-Jons damm bort – måste förhindra att läckor uppstår: ”I värsta fall kan det leda till översvämning i Sala stad” https://t.co/09kpLJCoMI,1,now risk trees olofjons dam removed  prevent leaks occurring in worst case lead flooding city sala,1,1,"[{'entity': 'TME', 'score': 0.99969554, 'index': 1, 'word': 'Nu', 'start': 0, 'end': 2}, {'entity': 'PER', 'score': 0.5266728, 'index': 7, 'word': 'Olof', 'start': 22, 'end': 26}, {'entity': 'LOC', 'score': 0.8952434, 'index': 8, 'word': '-', 'start': 26, 'end': 27}, {'entity': 'PER', 'score': 0.8613488, 'index': 9, 'word': 'Jons', 'start': 27, 'end': 30}, {'entity': 'LOC', 'score': 0.6369691, 'index': 11, 'word': 'damm', 'start': 32, 'end': 36}, {'entity': 'LOC', 'score': 0.9975926, 'index': 32, 'word': 'Sala', 'start': 128, 'end': 132}, {'entity': 'LOC', 'score': 0.98092777, 'index': 33, 'word': 'stad', 'start': 133, 'end': 137}]","{'-': {'ner_score': 0.8952434, 'swedish_loc_info': {}}, 'damm': {'ner_score': 0.6369691, 'swedish_loc_info': {'place_id': 126966165, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 97938967, 'boundingbox': ['56.6830796', '56.6839078', '12.9000146', '12.9035757'], 'lat': '56.6834966', 'lon': '12.90133018880557', 'display_name': 'Damm, Sannarp, Halmstad, Halmstads kommun, Halland County, Sweden', 'class': 'natural', 'type': 'water', 'importance': 0.29999999999999993, 'extratags': {'water': 'lake'}}}, 'Sala': {'ner_score': 0.9975926, 'swedish_loc_info': {'place_id': 297676009, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 369508, 'boundingbox': ['59.7552963', '60.1950497', '16.0923952', '16.8370414'], 'lat': '59.966667', 'lon': '16.6', 'display_name': 'Sala kommun, Västmanland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5386504519870678, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'KNKOD': '1981', 'gns_uni': '-3457938', 'ref:scb': '1981', 'wikidata': 'Q37399', 'wikipedia': 'sv:Sala kommun', 'linked_place': 'municipality', 'gns_classification': 'ADM2'}}}, 'stad': {'ner_score': 0.98092777, 'swedish_loc_info': {}}}"
397,1111,1026744719878115328,Översvämningar från Skaftárjökull stänger ringvägen runt Island: https://t.co/2Sq7gCBVy9,0,flooding skaftárjökull closes ring road iceland,1,1,"[{'entity': 'LOC', 'score': 0.9986242, 'index': 5, 'word': 'Skaftárjökull', 'start': 20, 'end': 23}, {'entity': 'LOC', 'score': 0.99961203, 'index': 14, 'word': 'Island', 'start': 57, 'end': 63}]","{'Skaftárjökull': {'ner_score': 0.9986242, 'swedish_loc_info': {}}, 'Island': {'ner_score': 0.99961203, 'swedish_loc_info': {'place_id': 214067711, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 496324124, 'boundingbox': ['58.7155755', '58.718524', '13.6091584', '13.6108348'], 'lat': '58.71706575', 'lon': '13.609916610859322', 'display_name': 'Island, Forshems distrikt, Götene kommun, Västra Götaland County, Sweden', 'class': 'place', 'type': 'islet', 'importance': 0.36, 'extratags': {}}}}"
398,1118,1026591408025563136,Aktuell bild från en av alla översvämningar i Sverige https://t.co/BxINMvU2Kv,0,current picture floods sweden,1,0,"[{'entity': 'LOC', 'score': 0.99890757, 'index': 9, 'word': 'Sverige', 'start': 46, 'end': 53}]","{'Sverige': {'ner_score': 0.99890757, 'swedish_loc_info': {'place_id': 297450050, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52822, 'boundingbox': ['55.1370957', '69.0599699', '10.5935025', '24.1776819'], 'lat': '59.6749712', 'lon': '14.5208584', 'display_name': 'Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.8416324543382404, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'flag': 'http://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Sweden.svg', 'sqkm': '450295', 'timezone': 'Europe/Stockholm', 'wikidata': 'Q34', 'wikipedia': 'sv:Sverige', 'population': '9276509', 'capital_city': 'Stockholm', 'linked_place': 'country', 'ISO3166-1:alpha2': 'SE', 'ISO3166-1:alpha3': 'SWE', 'default_language': 'sv', 'ISO3166-1:numeric': '752', 'country_code_fips': 'SW'}}}}"
