id,Text mainly in Swedish,On Topic,Informative/relevant/non sarcastic,Contains specific information about IMPACTS
1441390531632898052,1,0,0,,
1441389596839841802,1,0,0,,
1441388485496094725,1,1,1,,
1441388481096290311,1,1,1,,
1441384486759960577,1,1,0,,
1441382245751607297,1,1,0,,
1441377265258930192,1,0,0,,
1441376518509404160,1,0,0,,
1441375454154289153,1,1,0,,
1441364413873737729,1,0,0,,
1441364017327529985,1,0,0,,
1441356530486439939,1,0,0,,
1441356217067065356,1,0,0,,
1441355380995489800,1,0,0,,
1441345628420730884,1,0,0,,
1441345447629447169,0,0,0,,
1441340944872181762,1,1,0,,
1441325556939694089,1,0,0,,
1441322286691217410,1,1,0,,
1441320034312196099,1,1,0,,
1441307100714467332,1,1,0,,
1441306604155068416,1,0,0,,
1441300497399357444,1,0,0,,
1441276788986892288,1,1,0,,
1441276025778761728,1,1,0,,
1441269126123569168,0,0,0,,
1441265375790841859,1,0,0,,
1441264619314503691,1,0,0,,
1183515256020226057,1,0,0,,
1183512835353202689,1,0,0,,
1183501591816658946,1,0,0,,
1183491906380148736,1,0,0,,
1183490168684195848,1,0,0,,
1183480905509289984,1,0,0,,
1183465998973882368,1,0,0,,
1183465547922640902,1,0,0,,
1183462702678790155,1,0,0,,
1183459045254029313,0,0,0,,
1183449884248158214,1,0,0,,
1183445882127167492,1,0,0,,
1183440436993712129,1,0,0,,
1183437801355972608,1,0,0,,
1183437482597195776,1,0,0,,
1183425411432235008,1,0,0,,
1183417986188623878,1,0,0,,
1183411446354456580,1,0,0,,
1183410784916910080,1,0,0,,
1183409661380313088,1,0,0,,
1183408269093679115,1,0,0,,
1183399177444872192,1,0,0,,
1183398962033758209,1,0,0,,
1183398008672718851,1,0,0,,
1183394494244413443,1,0,0,,
1183390405884370947,1,1,0,,
1183374773939834880,0,0,0,,
1183368453488627713,1,1,0,,
1183359505439936513,0,0,0,,
1183358968472707072,1,0,0,,
1183337836050817024,1,1,0,,
1183337595197149184,1,0,0,,
1183317288596004867,1,1,1,,
1183316724982136833,1,1,1,,
1183313717628407808,1,0,0,,
1183306138806210560,1,0,0,,
1183306136444817408,1,0,0,,
1183306135056465920,1,0,0,,
1183297873284419584,1,0,0,,
1183295143610322944,1,0,0,,
1183273291169054721,1,1,1,,
1183273199791935488,1,1,1,,
1183270376886935552,1,1,1,,
1183260690225795073,1,1,0,,
1183260529357393921,1,1,1,,
1183259955794714625,0,0,0,,
1183244754470998017,1,1,1,,
1183232893944025091,1,1,0,,
1183201553831944192,1,0,0,,
1183189244191236096,1,1,0,,
1183177045469208576,0,0,0,,
1183166155495743490,1,1,0,,
1183147611596963840,0,0,0,,
1183131341526896641,1,0,0,,
1183126174597300224,1,0,0,,
1183120227191668739,1,0,0,,
1183110787965038592,1,0,0,,
1183101871491289088,1,0,0,,
1183086732511797249,1,0,0,,
1183081709862051840,1,0,0,,
1183056564263014400,1,0,0,,
1183048163994808320,1,0,0,,
1183011150562234369,1,0,0,,
1183003049393999872,1,0,0,,
1182990431610691585,0,0,0,,
1182989633015009281,1,0,0,,
1182984988846895104,1,0,0,,
1182984602723504129,1,0,0,,
1182980848754331649,1,0,0,,
1182973125367156742,1,0,0,,
1182972597451010048,1,0,0,,
1182964433892597765,1,0,0,,
1182953185117376513,1,0,0,,
1182952775208050689,1,0,0,,
1182952434076962816,1,1,0,,
1182947011240304640,1,1,0,,
1182940120569335808,1,0,0,,
1182936589380530177,1,0,0,,
1182934266432409600,1,0,0,,
1182927833976496130,1,0,0,,
1182923550514171904,1,0,0,,
1182916863862431744,1,1,0,,
1182916315062910978,1,1,0,,
1182909793670877184,1,0,0,,
1182898400079036416,1,1,0,,
1182885226675990528,1,0,0,,
935620665566253056,1,0,0,0
935604997932371968,1,0,0,0
935584983317733376,0,0,0,0
935583052474015745,1,0,0,0
935582332941144064,1,0,0,0
935575657697996800,1,0,0,0
935575206634180608,1,0,0,0
935574321774452737,1,0,0,0
935573331738284033,1,0,0,0
935571631975620609,1,0,0,0
935562741502406661,1,0,0,0
935561955477254145,0,0,0,0
935561630615818242,1,0,0,0
935538624942215168,1,0,0,0
935538401394098176,1,0,0,0
935533711541657602,1,0,0,0
935531386110398465,1,0,0,0
935528854969569280,1,0,0,0
935528840184680448,1,0,0,0
935517918460350465,1,1,0,0
935502516489506817,1,0,0,0
935489971070398464,0,0,0,0
935471248439742464,1,0,0,0
935464316039520256,1,0,0,0
935461304487350272,1,1,0,0
935457028549566464,1,0,0,0
935453285233975296,1,0,0,0
935437932915240961,1,1,0,0
935426822489198592,1,0,0,0
935426111588139008,1,0,0,0
935425409730129922,1,0,0,0
935414169863708672,1,0,0,0
935285318189813761,1,0,0,0
935275395380924418,0,0,0,0
935275386426023936,0,0,0,0
935273781525958658,1,0,0,0
935236452450959360,0,0,0,0
935225863767052288,1,0,0,0
935225775602757632,0,0,0,0
935225630685384708,1,1,0,0
935221446917476354,0,0,0,0
935202793773785088,1,0,0,0
935195875080536065,1,0,0,0
935149187074854913,0,0,0,0
935144562049388549,1,1,0,0
935133722550112256,0,0,0,0
935112046122881024,1,1,0,0
935112029085450241,1,0,0,0
935105927350546432,1,0,0,0
935101387997941761,0,0,0,0
935099694430277632,0,0,0,0
935097381187674117,0,0,0,0
935093893007208448,1,1,0,0
935091841992716293,1,0,0,0
935088302201430016,1,1,0,0
935082372181250048,1,0,0,0
935070993122545664,1,0,0,0
935070364497006592,1,0,0,0
935067783146205184,0,0,0,0
935067390504767488,0,0,0,0
935051204253675520,1,0,0,0
935017844827308032,1,0,0,0
1147640792695136256,1,0,0,,
1147621132494934016,1,0,0,,
1147617008458113025,1,0,0,,
1147612775776227331,0,0,0,,
1147602062844338177,1,0,0,,
1147601993982271488,0,0,0,,
1147596798892134400,0,0,0,,
1147562793731862529,1,1,0,,
1147559202522587137,0,0,0,,
1147537334113624069,1,0,0,,
1147536828964179968,1,0,0,,
1147513879519518721,1,1,0,,
1147509399264616448,1,0,0,,
1147502733731258368,1,0,0,,
1147497463156301824,1,0,0,,
1147495440763543552,1,0,0,,
1147492005280399361,1,0,0,,
1147485537118371840,1,0,0,,
1147482552992718848,1,0,0,,
1147468341487034368,0,0,0,,
1147433836000755712,1,0,0,,
1147427533333368837,1,0,0,,
1147421152186425344,1,0,0,,
1147417259515817985,1,0,0,,
1147396223709655040,1,1,0,,
1147259814147477505,0,0,0,,
1147259779343101953,1,0,0,,
1147258324376834048,1,0,0,,
1147228671612280832,1,0,0,,
1147218902096777218,1,1,0,,
1147207018702344193,1,0,0,,
1147194183087734784,1,1,0,,
1147191316834672642,1,0,0,,
1147190775354220544,1,0,0,,
1147171920514899973,0,0,0,,
1147149813349277696,1,0,0,,
1147145900399169536,1,0,0,,
1147144121926090752,1,0,0,,
1147133651211210752,1,1,0,,
1147129438351609856,1,0,0,,
1147126965318668288,1,0,0,,
1147087884350054400,1,0,0,,
1147083782081667072,1,0,0,,
1147076013572186112,1,0,0,,
1147074564108750849,1,0,0,,
1147071932703158272,1,0,0,,
1147065243492847617,1,0,0,,
1147061232542896128,0,0,0,,
1147058616123514880,1,0,0,,
1147057547637153793,1,0,0,,
1147041501572161536,1,0,0,,
1147038596668579840,1,0,0,,
1147036432051163136,1,0,0,,
1147032907464265728,1,0,0,,
1147029686414970880,1,0,0,,
1147008438330974210,1,0,0,,
1146992640749187074,1,1,0,,
1146963540445716481,1,0,0,,
625419024164388864,1,0,0,0
625417277089910784,1,0,0,0
625416205411688448,1,0,0,0
625414229617721344,1,0,0,0
625412419049943040,1,0,0,0
625408717366906880,1,0,0,0
625408344984035328,1,0,0,0
625400038353674240,1,0,0,0
625397698749792256,1,1,1,0
625384972061384704,1,0,0,0
625384101516677121,1,0,0,0
625381739528081412,1,0,0,0
625381710167961600,1,0,0,0
625375739961962496,0,0,0,0
625375415138406401,1,0,0,0
625371065045401600,1,1,0,0
625364436841308160,1,0,0,0
625357152539033600,0,0,0,0
625356101584846848,1,0,0,0
625350869031194624,1,0,0,0
625348636407386113,1,0,0,0
625348102078070784,0,0,0,0
625341585690075136,1,0,0,0
625317897003474945,1,1,0,1
625313864373026816,1,0,0,0
625313612933038080,1,1,0,0
625310104250916864,1,0,0,0
625307778270236672,0,0,0,0
625299464044064769,1,1,0,0
625296521400086528,1,0,0,0
625291925877301249,1,0,0,0
625291678295961600,1,1,1,0
625289484939206656,0,0,0,0
625287999807315968,0,0,0,0
625287395735437312,1,0,0,0
625286545025703936,1,0,0,0
625285150486757376,0,0,0,0
625283620702392320,0,0,0,0
625279466890248192,0,0,0,0
625276392649965568,0,1,0,0
625276390158528512,0,1,0,0
625275700568846336,1,0,0,0
625274208810090497,0,0,0,0
625271983559811072,0,0,0,0
625271332901650432,1,0,0,0
625268166743203840,1,0,0,0
625264202467405824,0,0,0,0
625263601583005696,0,0,0,0
625262645587931136,1,0,0,0
625260303253569536,1,0,0,0
625254183218872320,0,0,0,0
625251075738730496,1,0,0,0
625250627506057216,1,1,1,0
625250358001037312,1,0,0,0
625247972196888576,0,0,0,0
625247749861191680,0,1,0,0
625247578490335232,1,0,0,0
625247051824111616,1,0,0,0
625246629025546240,1,1,0,1
625245235384315907,1,0,0,0
625242396238946304,1,0,0,0
625241542408708096,0,0,0,0
625237902545559553,1,0,0,0
625232106046799872,1,0,0,0
625231431653003264,1,0,0,0
625229507528556544,0,0,0,0
625226876416602112,1,0,0,0
625225758231891968,1,0,0,0
625224843772993536,0,1,0,0
625224406193844224,1,0,0,0
625224110747066368,1,1,0,0
625220731316621312,1,0,0,0
625220043756994560,1,0,0,0
625214040256737280,0,0,0,0
625213363174383616,1,0,0,0
625208803152273408,0,1,0,0
625208354890252288,1,0,0,0
625205640353443840,1,0,0,0
625202017376600064,1,0,0,0
625199686161448960,0,0,0,0
625196528878112769,1,0,0,0
625192888549421056,0,0,0,0
625192886057840641,1,1,1,1
625191676722741248,0,0,0,0
625188985929887744,0,0,0,0
625156862925615106,1,0,0,0
625144186908618752,1,0,0,0
625108463920791552,1,0,0,0
625091851457011712,1,0,0,0
625089174895493120,0,0,0,0
625079679427420160,1,0,0,0
625078889874890752,1,0,0,0
625070162316689408,1,1,1,0
625070032557486080,1,1,1,0
625069533418500096,1,1,1,0
625069400727531520,1,1,1,0
625069025186443264,1,0,0,0
625067493523095553,1,0,0,0
625065849360138240,0,0,0,0
625065630639779840,1,0,0,0
1125891561982701569,0,0,0,,
1125867750054932481,1,0,0,,
1125867203767746563,1,0,0,,
1125860915549700098,1,0,0,,
1125834960215117826,1,1,0,,
1125828662392250368,1,0,0,,
1125821689655439360,1,0,0,,
1125820581973299200,1,0,0,,
1125816313086193664,1,0,0,,
1125801482828357632,1,0,0,,
1125771638971277313,1,0,0,,
1125757535133229056,1,0,0,,
1125754823410946049,1,0,0,,
1125752374818148352,1,0,0,,
1125751903969796097,1,0,0,,
1125748306494328832,1,0,0,,
1125738354019065857,1,1,0,,
1125727241093222400,1,0,0,,
1125717069524291585,1,0,0,,
1125696140597448704,0,0,0,,
1125696108565606401,0,0,0,,
1125695615806201856,1,0,0,,
1125602236762079232,1,0,0,,
1125549387017596934,1,0,0,,
1125494472630992896,1,0,0,,
1125476583152783360,1,1,0,,
1125475509431939072,1,0,0,,
1125463516058726410,1,0,0,,
1125445203668676608,1,0,0,,
1125445078166716417,0,0,0,,
1125430143579770883,0,0,0,,
1125411560615231488,0,0,0,,
1125405750426251264,1,0,0,,
1125374488588312576,1,0,0,,
1125368978870808577,1,0,0,,
1125362163663683585,1,1,0,,
1125347524905193472,1,0,0,,
1125337913498243072,1,0,0,,
1125321093055746048,1,0,0,,
1125305472876273665,1,1,0,,
1125305256114622467,1,1,0,,
1125302316159123462,1,0,0,,
1125257020939145221,1,1,0,,
1125253269511725057,1,0,0,,
1158491205476507648,1,1,0,,
1158458219125252097,1,1,0,,
1158454682546855936,1,1,0,,
1158453280118386688,1,0,0,,
1158451854445109248,1,0,0,,
1158451503486709760,1,0,0,,
1158431188878602243,0,0,0,,
1158430000116379648,1,0,0,,
1158412209778806784,1,0,0,,
1158406259625877504,1,0,0,,
1158403977114980352,1,0,0,,
1158395891667091456,0,0,0,,
1158385154555035648,0,0,0,,
1158384894877274113,1,1,0,,
1158372000836063232,1,0,0,,
1158341121073963009,1,1,0,,
1158340588376399872,1,0,0,,
1158340418871971841,1,0,0,,
1158340364778070016,1,0,0,,
1158303530987532288,1,0,0,,
1158267433834156037,1,0,0,,
1158251380324405255,1,1,0,,
1158094430123057158,1,0,0,,
1158084888802648064,1,0,0,,
1158081510743969794,1,1,0,,
1158077104627564546,1,0,0,,
1158076125643452421,1,1,0,,
1158068436196581377,1,1,1,,
1158068286183092226,1,0,0,,
1158042853429436416,1,0,0,,
1158040863936851970,1,0,0,,
1158035047859052545,1,1,0,,
1158025954553413638,1,1,0,,
1158024409938124802,1,0,0,,
1158023401614794757,1,1,0,,
1158012438610108416,1,1,0,,
1158010745713496064,1,0,0,,
1158006804833624067,1,0,0,,
1158003093998624768,0,0,0,,
1158002330001952777,0,0,0,,
1158001200358469634,1,0,0,,
1157991813141159936,1,0,0,,
1157985116716773378,1,0,0,,
1157969334641332224,1,0,0,,
1157966783812440064,1,0,0,,
1157963981606281216,1,0,0,,
1157928681689505792,1,1,0,,
1157881179246383105,1,0,0,,
747574806695055360,0,0,0,0
747557678004699137,1,0,0,0
747541315592855552,1,0,0,0
747516446821933056,1,1,0,0
747507638141870080,1,0,0,0
747506814321713152,1,1,1,1
747492541818273793,1,0,0,0
747486898734665728,1,1,0,0
747485818223235072,0,0,0,0
747484537802858497,1,0,0,0
747484531784036356,1,0,0,0
747482221817167874,1,0,0,0
747481936763953153,0,0,0,0
747479614956646401,1,1,0,0
747467999867699200,1,0,0,0
747464122783121408,1,0,0,0
747463594888036352,1,0,0,0
747451803512377344,1,0,0,0
747436406822174720,1,0,0,0
747424313029066752,1,0,0,0
747417632903618561,1,1,0,0
747414281776467968,1,1,0,0
747412070929416193,1,0,0,0
747387820566667264,1,0,0,0
747361114745344000,1,0,0,0
747358100517195776,1,0,0,0
747308890824400896,1,1,0,0
747306760029954051,1,0,0,0
747191494625353728,1,0,0,0
747189191700783105,1,0,0,0
747187485680205824,1,0,0,0
747186658295033856,1,0,0,0
747179678251819008,0,0,0,0
747177443740520448,1,0,0,0
747163536367943681,1,0,0,0
747150460679766017,1,0,0,0
747113145492185089,1,0,0,0
747104066199760896,1,0,0,0
747103957764415488,1,0,0,0
747100303468728320,0,0,0,0
747099856313978880,1,0,0,0
747095300129628160,1,1,0,0
747092847237668865,1,0,0,0
747084298226900992,1,0,0,0
747082598019645440,1,0,0,0
747075590851813377,1,0,0,0
747074364319858688,1,0,0,0
747062155912982529,1,1,1,0
747057428030701568,1,1,0,0
747054394017976320,0,0,0,0
747051717317951489,1,1,0,0
747050915627171841,1,0,0,0
747048598517456896,1,0,0,0
747047079005003776,1,0,0,0
747036010660376576,1,0,0,0
747032950013825024,1,1,0,0
747028415744741376,1,0,0,0
747025286454251520,1,1,0,0
747021705378410496,1,0,0,0
747020768823885824,1,0,0,0
747015933151969281,1,0,0,0
747015220955127809,1,0,0,0
747009300925714433,1,0,0,0
746996850205532160,1,0,0,0
746995133149777920,1,0,0,0
746990374393118722,1,1,0,0
746989822493986816,1,0,0,0
746979574802677760,0,0,0,0
746976817928601600,0,0,0,0
746974161113858048,1,0,0,0
746973806720323584,1,0,0,0
746971052421615616,1,0,0,0
746969747422580736,1,0,0,0
746969142004162560,1,0,0,0
746949187372195840,1,0,0,0
746944097965867008,1,0,0,0
746943856013246464,1,0,0,0
746942324928823297,1,0,0,0
746938035191812096,1,0,0,0
746926913134952448,1,0,0,0
746919729235800070,0,0,0,0
746900325244669952,1,0,0,0
746866171912216576,1,1,1,1
746866169940869120,1,1,1,1
619270165537103872,1,0,0,0
619263123841753088,1,0,0,0
619262485846224896,1,1,0,0
619255250071982080,1,0,0,0
619252420225404928,1,0,0,0
619244815796994048,1,0,0,0
619244385104850944,1,0,0,0
619241227779608577,1,0,0,0
619240382509903872,1,0,0,0
619236168337596416,1,0,0,0
619231956337852416,1,0,0,0
619230729562648577,1,1,0,0
619220006254067712,1,0,0,0
619217721931210756,1,0,0,0
619217651701821440,1,0,0,0
619217169906311168,1,0,0,0
619215789942534145,1,0,0,0
619196437168037889,1,0,0,0
619181638124224513,1,0,0,0
619180498208845824,1,0,0,0
619177892178755584,1,0,0,0
619176138754146305,1,0,0,0
619174139488813056,1,0,0,0
619170421464768512,0,0,0,0
619167636895744000,1,0,0,0
619151742853324800,1,0,0,0
619145218521235456,0,0,0,0
619142366767788032,1,0,0,0
619141601244389376,1,0,0,0
619137827700363264,1,1,0,0
619135090631790592,1,1,0,0
619127034078474240,1,0,0,0
619126723049836545,1,1,0,0
619123755948863488,1,0,0,0
619112616049438720,1,0,0,0
619105429185019904,1,0,0,0
619103745650098177,1,0,0,0
619097393347342336,1,0,0,0
619095348372500480,1,0,0,0
619094465819607040,1,0,0,0
619085399483289600,1,0,0,0
619084132136546305,1,0,0,0
619083129823862784,1,0,0,0
619082716982571008,1,0,0,0
619081998620098561,1,0,0,0
619080584686645248,1,0,0,0
619080280167452672,1,0,0,0
619080275432083456,1,0,0,0
619078270466830336,1,0,0,0
619061932578967552,1,0,0,0
619059510485864448,1,0,0,0
619058451570892800,0,0,0,0
619051790512689152,1,0,0,0
619047573119234048,1,0,0,0
619046478347128832,1,0,0,0
619032844459986944,1,1,0,0
619030607629316096,1,0,0,0
619017546696671232,1,0,0,0
619011567791800320,0,0,0,0
619010850842628096,1,0,0,0
619007647728148480,1,1,0,1
619006168208408578,1,0,0,0
618993657211920384,0,0,0,0
618928757622095872,1,0,0,0
618901276466782209,1,0,0,0
618895919820472320,1,0,0,0
618895736659419136,1,0,0,0
618894419815739392,1,0,0,0
618880046451793920,0,0,0,0
618878857295360000,1,0,0,0
618876020590952448,1,0,0,0
618869810831708161,0,0,0,0
618867660097482752,1,0,0,0
618864747035918336,1,0,0,0
618862072353398784,1,0,0,0
618857383549370368,1,0,0,0
618852075099824128,1,0,0,0
618848928763658240,1,0,0,0
618841396670275584,1,0,0,0
618834707908661248,1,1,0,0
618833833971085313,1,0,0,0
618832574731976705,1,0,0,0
618832115153698816,1,0,0,0
618815481064067072,1,1,0,0
618809305257652224,1,0,0,0
618805652136325120,1,0,0,0
618801435489267712,1,0,0,0
618794878957395968,1,0,0,0
618787751689895936,1,0,0,0
618786002954526720,1,0,0,0
618777218551017472,1,0,0,0
618773891201286144,0,0,0,0
618767301320572929,1,0,0,0
618764270235451394,1,0,0,0
618759709328183296,1,0,0,0
618754958993682432,1,1,0,0
618751925975171072,1,1,0,0
618744167938818048,1,1,0,0
